index,HMBCX,MNMCX,PATCX,PB01,PB02,PB03,PB04,PB05,PB06,PB07,PB08,PB09,PB11,PB12,PB14,PB15,PB16,PSGCX,PB19,PB10,PB13,PB18
1497,nan,0.97301283835698,0.9200875820634296,0.8441536199144886,0.7284580745280191,0.7643585762767574,0.43357157927237777,0.5182147639363524,0.36352700861330983,nan,0.9503976017550212,0.8270115626137708,0.9836807019310915,0.8849679279332866,nan,0.4185917215042122,0.9753432334306494,0.9450655234069131,nan,nan,nan,nan
1497_dis,nan,179.28443904102815,140.8124353660132,208.72116405413465,199.52132812818576,274.2688912975844,285.465062664432,338.42286517504175,346.9129257809496,nan,203.90730630112904,283.4175190264162,151.32413753583026,165.44315605611342,nan,401.4070956686936,241.38564854427756,108.08157801343556,nan,nan,nan,nan
1511,0.9038970729466433,0.8951951914732802,0.8918906591978527,0.8334695315665342,0.8617685211384413,0.6807281448460951,0.5457974654365356,0.6457984716931422,nan,nan,0.9019622659273488,0.9287308434779388,0.9431281434262173,0.8501960240017332,nan,nan,0.937002410175041,0.8567319541426504,0.8756317024027247,nan,nan,nan
1511_dis,132.84068135920705,184.60840326025567,138.26833039353193,205.52236952669895,195.35884788249996,268.88585988431953,279.6901329928283,332.2787868891442,nan,nan,204.08586197184889,278.6429093103062,154.2615314108076,174.49023843864072,nan,nan,248.01950808020092,114.12613358468334,472.76511496168365,nan,nan,nan
1532,nan,0.8424650835315202,0.9523383832758261,0.958900869083307,0.9434634815135282,0.8022687125767585,0.44595672325504776,nan,nan,0.8730324142647505,0.929090230995723,0.910427516600802,0.8993439175101288,0.6420990136856166,nan,nan,0.652015346436773,0.9132116176836649,nan,nan,nan,nan
1532_dis,nan,207.63076443333867,77.68197881881537,149.61628863754768,127.86294251508941,197.33922936776253,206.6116531239638,nan,nan,160.7488236725842,182.7221650675649,212.96052208576253,154.32661032830197,225.83749276603254,nan,nan,286.11904025813107,133.89151348253074,nan,nan,nan,nan
1540,0.9265126312558273,0.8738272682021454,0.8700652506067996,0.8476926233617325,0.9186295018397405,0.8133724307869551,nan,0.3720483818329162,nan,0.7616200390022877,0.8598417051217482,0.7542090123281011,0.9330074022983776,0.8622015931382799,nan,nan,0.932042309917726,0.8797182965367307,nan,nan,nan,nan
1540_dis,123.53955350857287,166.6840952115588,137.17152978604662,203.37962387099984,197.11167974513106,273.6159865826367,nan,340.8196476458535,nan,235.80286378883187,193.6637514456333,280.236751548858,139.5081507725762,154.9340716854535,nan,nan,229.59606450773944,95.28622844100784,nan,nan,nan,nan
1597,0.943873013871765,0.9352746578103136,0.9079301647553947,0.8629455501810737,0.7833036535984099,0.8814586581898302,0.7738553550736832,0.48807024007130806,0.7457020384042257,0.8999336897396624,0.9907585916611755,0.9433950935568267,0.9398099733334881,0.942916182202479,nan,0.7625163323827923,0.9448387821134593,0.9424631904477296,0.5907579802384921,nan,nan,nan
1597_dis,76.79100590200213,108.70172053341138,124.91719000676403,148.17791310330057,170.84713148282611,247.84136646179306,279.77556104157713,336.27261909732937,319.9284732264262,213.32751631932018,101.75442485156607,230.0338299063269,68.48371754770812,161.97121076518448,nan,375.40948336002515,186.911689624667,75.9845193441428,453.2885368742589,nan,nan,nan
1637,0.9689944739229053,nan,0.9151425602878447,0.9329385533454284,0.8704754202239184,0.8525606006579742,0.8660063108041728,0.6269367881434776,nan,0.9236708821959408,0.9684477826312966,0.8628145378001408,0.9851376393222636,0.9232716470678735,nan,nan,0.9732876889113964,0.9464069298718067,nan,nan,nan,nan
1637_dis,133.51797248457098,nan,143.02320142496782,210.07910340974837,201.5409669229939,276.3325534167475,287.86889516559313,340.8513067165179,nan,238.9175850264011,203.99210303402742,284.9691224641966,151.23653795631796,164.16028772282823,nan,nan,239.7772575962524,108.13769497621276,nan,nan,nan,nan
1934,0.8212669870036384,0.7910948193122704,nan,0.8937781556010711,0.8747596916173583,0.8102108710442797,0.7576211779799524,nan,0.7921379006132936,0.820957310438129,0.777793892953289,0.9139081077812503,0.8306565185038199,0.8028039334524415,nan,0.7916917170473576,0.7748736077308065,0.8241424547626244,0.48737741208389496,nan,nan,nan
1934_dis,69.1481643107641,198.51944425288102,nan,62.074342733542984,54.28771517903083,134.67393218688156,163.33879978936517,nan,209.44517367040723,97.44806583306108,123.25690368586523,132.3837479568203,129.9429986243145,252.13944095352105,nan,265.86696146135193,286.4123912787284,142.12809399241686,345.0476926900024,nan,nan,nan
1936,0.7609966190163987,0.7576234480529612,nan,0.8654685743615371,0.8091307934203348,0.7802337329889912,0.7585576893207417,nan,0.7674903720521673,0.7601825952453869,0.7494948030803379,0.8382122866656588,0.7226233625454874,nan,nan,0.7990671263228821,0.8074663552168556,0.7671406390358251,nan,nan,nan,nan
1936_dis,67.49499608509005,197.6599917016529,nan,59.36335083184195,52.41149713869231,133.83000344841784,163.0259800103175,nan,208.81019926342057,96.44725866177113,121.41330422791685,130.9208310241209,128.7531549220831,nan,nan,265.33250062457904,285.738506372487,141.52972268465726,nan,nan,nan,nan
2049,0.7875536287615243,0.7802200355466169,0.737502960573055,0.8871143530792058,0.8207169175036831,0.7505393685797848,0.6771454181354013,0.7935019676241655,0.7674280467556202,0.7442244324981976,nan,0.8648943218118609,0.7598947658460986,0.6815132395568033,nan,-0.08218085568613777,nan,0.8209490819729116,0.629218147568863,nan,nan,nan
2049_dis,67.93264426960482,198.04032893850658,18.130259089818175,59.371137814864355,52.19664597687921,133.53433164354738,162.70940515989585,220.37121225728418,208.49894416078925,96.16502364425186,nan,130.70221902867604,129.14413752731377,252.2568785414528,nan,265.013984422477,nan,141.9236843116852,344.2589398773962,nan,nan,nan
2152,0.8116144972607069,nan,0.8319377648504311,0.9010324152390734,0.9110216155880491,0.7808076756855322,nan,0.6685355863438212,0.7882345009387648,nan,0.8446183076550499,0.8903969303755168,0.846285352270852,0.8789399916075334,nan,nan,nan,nan,0.5704011500326422,nan,nan,nan
2152_dis,68.48317107042973,nan,18.642889074925733,59.897372116365325,52.29700595869964,133.45207230772795,nan,220.12198312186888,208.38648162246164,nan,122.3174476618064,130.84536588254355,129.63516655330966,252.53126613440415,nan,nan,nan,nan,344.118124779507,nan,nan,nan
2170,0.8404906504072535,nan,nan,0.875914939116916,0.8810007994170432,0.8145749209916806,nan,0.8685556057661321,0.8155055990762754,0.8018355708797186,0.7904962396448433,0.9081220987052722,0.8091143349960326,0.7141222035767134,nan,nan,0.9039175043743098,0.8739629390733614,0.6273515300927263,nan,nan,nan
2170_dis,67.7610138174528,nan,nan,59.3877374541922,52.216736208716824,133.61766352489644,nan,220.45006571874382,208.59790585822017,96.22858420206846,121.65375595772453,130.79544573565127,129.01957810016776,252.1155039033974,nan,nan,285.99860564344635,141.76920114102694,344.3680172853446,nan,nan,nan
